 gas_q1 , gas_q2 , EFH_GasWP_aggr. , MFH_GasWP_aggr. , air_q1 , air_q2 , EFH_LuftWP_aggr. ,MFH_LuftWP_aggr.
 1.69 , 1.59 , 1.68 , 1.67 , 4.06 , 2.87 , 3.88 , 3.81 
 1.69 , 1.59 , 1.68 , 1.67 , 4.45 , 3.16 , 4.26 , 4.19 
 1.69 , 1.59 , 1.68 , 1.67 , 4.45 , 3.16 , 4.26 , 4.19 
 1.69 , 1.59 , 1.68 , 1.67 , 4.45 , 3.16 , 4.26 , 4.19 
 1.69 , 1.59 , 1.68 , 1.67 , 4.45 , 3.16 , 4.26 , 4.19 
 1.69 , 1.59 , 1.68 , 1.67 , 4.45 , 3.16 , 4.26 , 4.19 
 1.69 , 1.59 , 1.68 , 1.67 , 4.45 , 3.16 , 4.26 , 4.19 
 1.70 , 1.59 , 1.68 , 1.67 , 4.32 , 3.06 , 4.13 , 4.06 
 1.70 , 1.59 , 1.68 , 1.67 , 4.32 , 3.06 , 4.13 , 4.06 
 1.70 , 1.59 , 1.68 , 1.67 , 4.32 , 3.06 , 4.13 , 4.06 
 1.70 , 1.59 , 1.68 , 1.67 , 4.32 , 3.06 , 4.13 , 4.06 
 1.70 , 1.59 , 1.68 , 1.67 , 4.32 , 3.06 , 4.13 , 4.06 
 1.70 , 1.59 , 1.68 , 1.67 , 4.32 , 3.06 , 4.13 , 4.06 
 1.70 , 1.59 , 1.68 , 1.68 , 3.99 , 2.82 , 3.81 , 3.75 
 1.70 , 1.59 , 1.68 , 1.68 , 3.99 , 2.82 , 3.81 , 3.75 
 1.70 , 1.59 , 1.68 , 1.68 , 3.99 , 2.82 , 3.81 , 3.75 
 1.70 , 1.59 , 1.68 , 1.68 , 3.99 , 2.82 , 3.81 , 3.75 
 1.70 , 1.59 , 1.68 , 1.68 , 3.99 , 2.82 , 3.81 , 3.75 
 1.70 , 1.59 , 1.68 , 1.68 , 3.99 , 2.82 , 3.81 , 3.75 
 1.70 , 1.59 , 1.68 , 1.68 , 4.08 , 2.89 , 3.90 , 3.84 
 1.70 , 1.59 , 1.68 , 1.68 , 4.08 , 2.89 , 3.90 , 3.84 
 1.70 , 1.59 , 1.68 , 1.68 , 4.08 , 2.89 , 3.90 , 3.84 
 1.70 , 1.59 , 1.68 , 1.68 , 4.08 , 2.89 , 3.90 , 3.84 
 1.70 , 1.59 , 1.68 , 1.68 , 4.08 , 2.89 , 3.90 , 3.84 
 1.70 , 1.59 , 1.68 , 1.68 , 4.08 , 2.89 , 3.90 , 3.84 
 1.70 , 1.59 , 1.68 , 1.68 , 4.60 , 3.29 , 4.41 , 4.33 
 1.70 , 1.59 , 1.68 , 1.68 , 4.60 , 3.29 , 4.41 , 4.33 
 1.70 , 1.59 , 1.68 , 1.68 , 4.60 , 3.29 , 4.41 , 4.33 
 1.70 , 1.59 , 1.68 , 1.68 , 4.60 , 3.29 , 4.41 , 4.33 
 1.70 , 1.59 , 1.68 , 1.68 , 4.60 , 3.29 , 4.41 , 4.33 
 1.70 , 1.59 , 1.68 , 1.68 , 4.60 , 3.29 , 4.41 , 4.33 
 1.70 , 1.60 , 1.69 , 1.68 , 4.50 , 3.19 , 4.31 , 4.23 
 1.70 , 1.60 , 1.69 , 1.68 , 4.50 , 3.19 , 4.31 , 4.23 
 1.70 , 1.60 , 1.69 , 1.68 , 4.50 , 3.19 , 4.31 , 4.23 
 1.70 , 1.60 , 1.69 , 1.68 , 4.50 , 3.19 , 4.31 , 4.23 
 1.70 , 1.60 , 1.69 , 1.68 , 4.50 , 3.19 , 4.31 , 4.23 
 1.70 , 1.60 , 1.69 , 1.68 , 4.50 , 3.19 , 4.31 , 4.23 
 1.70 , 1.60 , 1.69 , 1.68 , 3.99 , 2.82 , 3.81 , 3.75 
 1.70 , 1.60 , 1.69 , 1.68 , 3.99 , 2.82 , 3.81 , 3.75 
 1.70 , 1.60 , 1.69 , 1.68 , 3.99 , 2.82 , 3.81 , 3.75 
 1.70 , 1.60 , 1.69 , 1.68 , 3.99 , 2.82 , 3.81 , 3.75 
 1.70 , 1.60 , 1.69 , 1.68 , 3.99 , 2.82 , 3.81 , 3.75 
 1.70 , 1.60 , 1.69 , 1.68 , 3.99 , 2.82 , 3.81 , 3.75 
 1.71 , 1.60 , 1.69 , 1.68 , 4.13 , 2.92 , 3.95 , 3.88 
 1.71 , 1.60 , 1.69 , 1.68 , 4.13 , 2.92 , 3.95 , 3.88 
 1.71 , 1.60 , 1.69 , 1.68 , 4.13 , 2.92 , 3.95 , 3.88 
 1.71 , 1.60 , 1.69 , 1.68 , 4.13 , 2.92 , 3.95 , 3.88 
 1.71 , 1.60 , 1.69 , 1.68 , 4.13 , 2.92 , 3.95 , 3.88 
 1.71 , 1.60 , 1.69 , 1.68 , 4.13 , 2.92 , 3.95 , 3.88 
 1.71 , 1.60 , 1.69 , 1.69 , 4.68 , 3.35 , 4.48 , 4.40 
 1.71 , 1.60 , 1.69 , 1.69 , 4.68 , 3.35 , 4.48 , 4.40 
 1.71 , 1.60 , 1.69 , 1.69 , 4.68 , 3.35 , 4.48 , 4.40 
 1.71 , 1.60 , 1.69 , 1.69 , 4.68 , 3.35 , 4.48 , 4.40 
 1.71 , 1.60 , 1.69 , 1.69 , 4.68 , 3.35 , 4.48 , 4.40 
 1.71 , 1.60 , 1.69 , 1.69 , 4.68 , 3.35 , 4.48 , 4.40 
 1.71 , 1.60 , 1.69 , 1.69 , 4.59 , 3.26 , 4.39 , 4.31 
 1.71 , 1.60 , 1.69 , 1.69 , 4.59 , 3.26 , 4.39 , 4.31 
 1.71 , 1.60 , 1.69 , 1.69 , 4.59 , 3.26 , 4.39 , 4.31 
 1.71 , 1.60 , 1.69 , 1.69 , 4.59 , 3.26 , 4.39 , 4.31 
 1.71 , 1.60 , 1.69 , 1.69 , 4.59 , 3.26 , 4.39 , 4.31 
 1.71 , 1.60 , 1.69 , 1.69 , 4.59 , 3.26 , 4.39 , 4.31 
 1.71 , 1.60 , 1.69 , 1.69 , 4.01 , 2.84 , 3.84 , 3.77 
 1.71 , 1.60 , 1.69 , 1.69 , 4.01 , 2.84 , 3.84 , 3.77 
 1.71 , 1.60 , 1.69 , 1.69 , 4.01 , 2.84 , 3.84 , 3.77 
 1.71 , 1.60 , 1.69 , 1.69 , 4.01 , 2.84 , 3.84 , 3.77 
 1.71 , 1.60 , 1.69 , 1.69 , 4.01 , 2.84 , 3.84 , 3.77 
 1.71 , 1.60 , 1.69 , 1.69 , 4.01 , 2.84 , 3.84 , 3.77 
 1.71 , 1.61 , 1.70 , 1.69 , 4.16 , 2.95 , 3.98 , 3.91 
 1.71 , 1.61 , 1.70 , 1.69 , 4.16 , 2.95 , 3.98 , 3.91 
 1.71 , 1.61 , 1.70 , 1.69 , 4.16 , 2.95 , 3.98 , 3.91 
 1.71 , 1.61 , 1.70 , 1.69 , 4.16 , 2.95 , 3.98 , 3.91 
 1.71 , 1.61 , 1.70 , 1.69 , 4.16 , 2.95 , 3.98 , 3.91 
 1.71 , 1.61 , 1.70 , 1.69 , 4.16 , 2.95 , 3.98 , 3.91 
 1.71 , 1.61 , 1.70 , 1.69 , 4.71 , 3.37 , 4.51 , 4.43 
 1.71 , 1.61 , 1.70 , 1.69 , 4.71 , 3.37 , 4.51 , 4.43 
 1.71 , 1.61 , 1.70 , 1.69 , 4.71 , 3.37 , 4.51 , 4.43 
 1.71 , 1.61 , 1.70 , 1.69 , 4.71 , 3.37 , 4.51 , 4.43 
 1.71 , 1.61 , 1.70 , 1.69 , 4.71 , 3.37 , 4.51 , 4.43 
 1.71 , 1.61 , 1.70 , 1.69 , 4.71 , 3.37 , 4.51 , 4.43 
 1.72 , 1.61 , 1.70 , 1.69 , 4.56 , 3.24 , 4.36 , 4.28 
 1.72 , 1.61 , 1.70 , 1.69 , 4.56 , 3.24 , 4.36 , 4.28 
 1.72 , 1.61 , 1.70 , 1.69 , 4.56 , 3.24 , 4.36 , 4.28 
 1.72 , 1.61 , 1.70 , 1.69 , 4.56 , 3.24 , 4.36 , 4.28 
 1.72 , 1.61 , 1.70 , 1.69 , 4.56 , 3.24 , 4.36 , 4.28 
 1.72 , 1.61 , 1.70 , 1.69 , 4.56 , 3.24 , 4.36 , 4.28 
 1.72 , 1.61 , 1.70 , 1.70 , 4.04 , 2.86 , 3.86 , 3.79 
 1.72 , 1.61 , 1.70 , 1.70 , 4.04 , 2.86 , 3.86 , 3.79 
 1.72 , 1.61 , 1.70 , 1.70 , 4.04 , 2.86 , 3.86 , 3.79 
 1.72 , 1.61 , 1.70 , 1.70 , 4.04 , 2.86 , 3.86 , 3.79 
 1.72 , 1.61 , 1.70 , 1.70 , 4.04 , 2.86 , 3.86 , 3.79 
 1.72 , 1.61 , 1.70 , 1.70 , 4.04 , 2.86 , 3.86 , 3.79 
 1.72 , 1.61 , 1.70 , 1.70 , 4.00 , 2.83 , 3.82 , 3.76 
 1.72 , 1.61 , 1.70 , 1.70 , 4.00 , 2.83 , 3.82 , 3.76 
 1.72 , 1.61 , 1.70 , 1.70 , 4.00 , 2.83 , 3.82 , 3.76 
 1.72 , 1.61 , 1.70 , 1.70 , 4.00 , 2.83 , 3.82 , 3.76 
 1.72 , 1.61 , 1.70 , 1.70 , 4.00 , 2.83 , 3.82 , 3.76 
 1.72 , 1.61 , 1.70 , 1.70 , 4.00 , 2.83 , 3.82 , 3.76 
 1.72 , 1.62 , 1.70 , 1.70 , 4.24 , 3.00 , 4.05 , 3.98 
 1.72 , 1.62 , 1.70 , 1.70 , 4.24 , 3.00 , 4.05 , 3.98 
 1.72 , 1.62 , 1.70 , 1.70 , 4.24 , 3.00 , 4.05 , 3.98 
 1.72 , 1.62 , 1.70 , 1.70 , 4.24 , 3.00 , 4.05 , 3.98 
 1.72 , 1.62 , 1.70 , 1.70 , 4.24 , 3.00 , 4.05 , 3.98 
 1.72 , 1.62 , 1.70 , 1.70 , 4.24 , 3.00 , 4.05 , 3.98 
 1.72 , 1.62 , 1.71 , 1.70 , 4.11 , 2.91 , 3.93 , 3.86 
 1.72 , 1.62 , 1.71 , 1.70 , 4.11 , 2.91 , 3.93 , 3.86 
 1.72 , 1.62 , 1.71 , 1.70 , 4.11 , 2.91 , 3.93 , 3.86 
 1.72 , 1.62 , 1.71 , 1.70 , 4.11 , 2.91 , 3.93 , 3.86 
 1.72 , 1.62 , 1.71 , 1.70 , 4.11 , 2.91 , 3.93 , 3.86 
 1.72 , 1.62 , 1.71 , 1.70 , 4.11 , 2.91 , 3.93 , 3.86 
 1.72 , 1.62 , 1.71 , 1.70 , 3.80 , 2.69 , 3.63 , 3.57 
 1.72 , 1.62 , 1.71 , 1.70 , 3.80 , 2.69 , 3.63 , 3.57 
 1.72 , 1.62 , 1.71 , 1.70 , 3.80 , 2.69 , 3.63 , 3.57 
 1.72 , 1.62 , 1.71 , 1.70 , 3.80 , 2.69 , 3.63 , 3.57 
 1.72 , 1.62 , 1.71 , 1.70 , 3.80 , 2.69 , 3.63 , 3.57 
 1.72 , 1.62 , 1.71 , 1.70 , 3.80 , 2.69 , 3.63 , 3.57 
 1.72 , 1.62 , 1.71 , 1.70 , 3.83 , 2.71 , 3.66 , 3.60 
 1.72 , 1.62 , 1.71 , 1.70 , 3.83 , 2.71 , 3.66 , 3.60 
 1.72 , 1.62 , 1.71 , 1.70 , 3.83 , 2.71 , 3.66 , 3.60 
 1.72 , 1.62 , 1.71 , 1.70 , 3.83 , 2.71 , 3.66 , 3.60 
 1.72 , 1.62 , 1.71 , 1.70 , 3.83 , 2.71 , 3.66 , 3.60 
 1.72 , 1.62 , 1.71 , 1.70 , 3.83 , 2.71 , 3.66 , 3.60 
 1.73 , 1.62 , 1.71 , 1.70 , 4.06 , 2.87 , 3.88 , 3.81 
 1.73 , 1.62 , 1.71 , 1.70 , 4.06 , 2.87 , 3.88 , 3.81 
 1.73 , 1.62 , 1.71 , 1.70 , 4.06 , 2.87 , 3.88 , 3.81 
 1.73 , 1.62 , 1.71 , 1.70 , 4.06 , 2.87 , 3.88 , 3.81 
 1.73 , 1.62 , 1.71 , 1.70 , 4.06 , 2.87 , 3.88 , 3.81 
 1.73 , 1.62 , 1.71 , 1.70 , 4.06 , 2.87 , 3.88 , 3.81 
 1.73 , 1.62 , 1.71 , 1.71 , 3.93 , 2.78 , 3.76 , 3.69 
 1.73 , 1.62 , 1.71 , 1.71 , 3.93 , 2.78 , 3.76 , 3.69 
 1.73 , 1.62 , 1.71 , 1.71 , 3.93 , 2.78 , 3.76 , 3.69 
 1.73 , 1.62 , 1.71 , 1.71 , 3.93 , 2.78 , 3.76 , 3.69 
 1.73 , 1.62 , 1.71 , 1.71 , 3.93 , 2.78 , 3.76 , 3.69 
 1.73 , 1.62 , 1.71 , 1.71 , 3.93 , 2.78 , 3.76 , 3.69 
 1.73 , 1.62 , 1.71 , 1.71 , 3.70 , 2.62 , 3.53 , 3.47 
 1.73 , 1.62 , 1.71 , 1.71 , 3.70 , 2.62 , 3.53 , 3.47 
 1.73 , 1.62 , 1.71 , 1.71 , 3.70 , 2.62 , 3.53 , 3.47 
 1.73 , 1.62 , 1.71 , 1.71 , 3.70 , 2.62 , 3.53 , 3.47 
 1.73 , 1.62 , 1.71 , 1.71 , 3.70 , 2.62 , 3.53 , 3.47 
 1.73 , 1.62 , 1.71 , 1.71 , 3.70 , 2.62 , 3.53 , 3.47 
 1.73 , 1.63 , 1.71 , 1.71 , 3.69 , 2.61 , 3.53 , 3.47 
 1.73 , 1.63 , 1.71 , 1.71 , 3.69 , 2.61 , 3.53 , 3.47 
 1.73 , 1.63 , 1.71 , 1.71 , 3.69 , 2.61 , 3.53 , 3.47 
 1.73 , 1.63 , 1.71 , 1.71 , 3.69 , 2.61 , 3.53 , 3.47 
 1.73 , 1.63 , 1.71 , 1.71 , 3.69 , 2.61 , 3.53 , 3.47 
 1.73 , 1.63 , 1.71 , 1.71 , 3.69 , 2.61 , 3.53 , 3.47 
 1.73 , 1.63 , 1.72 , 1.71 , 3.91 , 2.77 , 3.74 , 3.68 
 1.73 , 1.63 , 1.72 , 1.71 , 3.91 , 2.77 , 3.74 , 3.68 
 1.73 , 1.63 , 1.72 , 1.71 , 3.91 , 2.77 , 3.74 , 3.68 
 1.73 , 1.63 , 1.72 , 1.71 , 3.91 , 2.77 , 3.74 , 3.68 
 1.73 , 1.63 , 1.72 , 1.71 , 3.91 , 2.77 , 3.74 , 3.68 
 1.73 , 1.63 , 1.72 , 1.71 , 3.91 , 2.77 , 3.74 , 3.68 
 1.73 , 1.63 , 1.72 , 1.71 , 3.90 , 2.76 , 3.73 , 3.67 
 1.73 , 1.63 , 1.72 , 1.71 , 3.90 , 2.76 , 3.73 , 3.67 
 1.73 , 1.63 , 1.72 , 1.71 , 3.90 , 2.76 , 3.73 , 3.67 
 1.73 , 1.63 , 1.72 , 1.71 , 3.90 , 2.76 , 3.73 , 3.67 
 1.73 , 1.63 , 1.72 , 1.71 , 3.90 , 2.76 , 3.73 , 3.67 
 1.73 , 1.63 , 1.72 , 1.71 , 3.90 , 2.76 , 3.73 , 3.67 
 1.73 , 1.63 , 1.72 , 1.71 , 3.61 , 2.56 , 3.46 , 3.39 
 1.73 , 1.63 , 1.72 , 1.71 , 3.61 , 2.56 , 3.46 , 3.39 
 1.73 , 1.63 , 1.72 , 1.71 , 3.61 , 2.56 , 3.46 , 3.39 
 1.73 , 1.63 , 1.72 , 1.71 , 3.61 , 2.56 , 3.46 , 3.39 
 1.73 , 1.63 , 1.72 , 1.71 , 3.61 , 2.56 , 3.46 , 3.39 
 1.73 , 1.63 , 1.72 , 1.71 , 3.61 , 2.56 , 3.46 , 3.39 
 1.73 , 1.63 , 1.72 , 1.71 , 3.72 , 2.63 , 3.56 , 3.49 
 1.73 , 1.63 , 1.72 , 1.71 , 3.72 , 2.63 , 3.56 , 3.49 
 1.73 , 1.63 , 1.72 , 1.71 , 3.72 , 2.63 , 3.56 , 3.49 
 1.73 , 1.63 , 1.72 , 1.71 , 3.72 , 2.63 , 3.56 , 3.49 
 1.73 , 1.63 , 1.72 , 1.71 , 3.72 , 2.63 , 3.56 , 3.49 
 1.73 , 1.63 , 1.72 , 1.71 , 3.72 , 2.63 , 3.56 , 3.49 
 1.74 , 1.63 , 1.72 , 1.71 , 4.01 , 2.84 , 3.84 , 3.77 
 1.74 , 1.63 , 1.72 , 1.71 , 4.01 , 2.84 , 3.84 , 3.77 
 1.74 , 1.63 , 1.72 , 1.71 , 4.01 , 2.84 , 3.84 , 3.77 
 1.74 , 1.63 , 1.72 , 1.71 , 4.01 , 2.84 , 3.84 , 3.77 
 1.74 , 1.63 , 1.72 , 1.71 , 4.01 , 2.84 , 3.84 , 3.77 
 1.74 , 1.63 , 1.72 , 1.71 , 4.01 , 2.84 , 3.84 , 3.77 
 1.74 , 1.63 , 1.72 , 1.72 , 3.94 , 2.79 , 3.77 , 3.70 
 1.74 , 1.63 , 1.72 , 1.72 , 3.94 , 2.79 , 3.77 , 3.70 
 1.74 , 1.63 , 1.72 , 1.72 , 3.94 , 2.79 , 3.77 , 3.70 
 1.74 , 1.63 , 1.72 , 1.72 , 3.94 , 2.79 , 3.77 , 3.70 
 1.74 , 1.63 , 1.72 , 1.72 , 3.94 , 2.79 , 3.77 , 3.70 
 1.74 , 1.63 , 1.72 , 1.72 , 3.94 , 2.79 , 3.77 , 3.70 
 1.74 , 1.63 , 1.72 , 1.72 , 3.66 , 2.59 , 3.50 , 3.44 
 1.74 , 1.63 , 1.72 , 1.72 , 3.66 , 2.59 , 3.50 , 3.44 
 1.74 , 1.63 , 1.72 , 1.72 , 3.66 , 2.59 , 3.50 , 3.44 
 1.74 , 1.63 , 1.72 , 1.72 , 3.66 , 2.59 , 3.50 , 3.44 
 1.74 , 1.63 , 1.72 , 1.72 , 3.66 , 2.59 , 3.50 , 3.44 
 1.74 , 1.63 , 1.72 , 1.72 , 3.66 , 2.59 , 3.50 , 3.44 
 1.74 , 1.64 , 1.72 , 1.72 , 3.75 , 2.65 , 3.58 , 3.52 
 1.74 , 1.64 , 1.72 , 1.72 , 3.75 , 2.65 , 3.58 , 3.52 
 1.74 , 1.64 , 1.72 , 1.72 , 3.75 , 2.65 , 3.58 , 3.52 
 1.74 , 1.64 , 1.72 , 1.72 , 3.75 , 2.65 , 3.58 , 3.52 
 1.74 , 1.64 , 1.72 , 1.72 , 3.75 , 2.65 , 3.58 , 3.52 
 1.74 , 1.64 , 1.72 , 1.72 , 3.75 , 2.65 , 3.58 , 3.52 
 1.74 , 1.64 , 1.72 , 1.72 , 4.05 , 2.87 , 3.87 , 3.80 
 1.74 , 1.64 , 1.72 , 1.72 , 4.05 , 2.87 , 3.87 , 3.80 
 1.74 , 1.64 , 1.72 , 1.72 , 4.05 , 2.87 , 3.87 , 3.80 
 1.74 , 1.64 , 1.72 , 1.72 , 4.05 , 2.87 , 3.87 , 3.80 
 1.74 , 1.64 , 1.72 , 1.72 , 4.05 , 2.87 , 3.87 , 3.80 
 1.74 , 1.64 , 1.72 , 1.72 , 4.05 , 2.87 , 3.87 , 3.80 
 1.74 , 1.64 , 1.73 , 1.72 , 3.92 , 2.77 , 3.75 , 3.68 
 1.74 , 1.64 , 1.73 , 1.72 , 3.92 , 2.77 , 3.75 , 3.68 
 1.74 , 1.64 , 1.73 , 1.72 , 3.92 , 2.77 , 3.75 , 3.68 
 1.74 , 1.64 , 1.73 , 1.72 , 3.92 , 2.77 , 3.75 , 3.68 
 1.74 , 1.64 , 1.73 , 1.72 , 3.92 , 2.77 , 3.75 , 3.68 
 1.74 , 1.64 , 1.73 , 1.72 , 3.92 , 2.77 , 3.75 , 3.68 
 1.74 , 1.64 , 1.73 , 1.72 , 3.67 , 2.60 , 3.51 , 3.45 
 1.74 , 1.64 , 1.73 , 1.72 , 3.67 , 2.60 , 3.51 , 3.45 
 1.74 , 1.64 , 1.73 , 1.72 , 3.67 , 2.60 , 3.51 , 3.45 
 1.74 , 1.64 , 1.73 , 1.72 , 3.67 , 2.60 , 3.51 , 3.45 
 1.74 , 1.64 , 1.73 , 1.72 , 3.67 , 2.60 , 3.51 , 3.45 
 1.74 , 1.64 , 1.73 , 1.72 , 3.67 , 2.60 , 3.51 , 3.45 
 1.74 , 1.64 , 1.73 , 1.72 , 3.75 , 2.65 , 3.59 , 3.52 
 1.74 , 1.64 , 1.73 , 1.72 , 3.75 , 2.65 , 3.59 , 3.52 
 1.74 , 1.64 , 1.73 , 1.72 , 3.75 , 2.65 , 3.59 , 3.52 
 1.74 , 1.64 , 1.73 , 1.72 , 3.75 , 2.65 , 3.59 , 3.52 
 1.74 , 1.64 , 1.73 , 1.72 , 3.75 , 2.65 , 3.59 , 3.52 
 1.74 , 1.64 , 1.73 , 1.72 , 3.75 , 2.65 , 3.59 , 3.52 
 1.74 , 1.64 , 1.73 , 1.72 , 4.06 , 2.87 , 3.88 , 3.81 
 1.74 , 1.64 , 1.73 , 1.72 , 4.06 , 2.87 , 3.88 , 3.81 
 1.74 , 1.64 , 1.73 , 1.72 , 4.06 , 2.87 , 3.88 , 3.81 
 1.74 , 1.64 , 1.73 , 1.72 , 4.06 , 2.87 , 3.88 , 3.81 
 1.74 , 1.64 , 1.73 , 1.72 , 4.06 , 2.87 , 3.88 , 3.81 
 1.74 , 1.64 , 1.73 , 1.72 , 4.06 , 2.87 , 3.88 , 3.81 
 1.75 , 1.64 , 1.73 , 1.72 , 4.04 , 2.86 , 3.87 , 3.80 
 1.75 , 1.64 , 1.73 , 1.72 , 4.04 , 2.86 , 3.87 , 3.80 
 1.75 , 1.64 , 1.73 , 1.72 , 4.04 , 2.86 , 3.87 , 3.80 
 1.75 , 1.64 , 1.73 , 1.72 , 4.04 , 2.86 , 3.87 , 3.80 
 1.75 , 1.64 , 1.73 , 1.72 , 4.04 , 2.86 , 3.87 , 3.80 
 1.75 , 1.64 , 1.73 , 1.72 , 4.04 , 2.86 , 3.87 , 3.80 
 1.75 , 1.64 , 1.73 , 1.72 , 3.66 , 2.59 , 3.50 , 3.44 
 1.75 , 1.64 , 1.73 , 1.72 , 3.66 , 2.59 , 3.50 , 3.44 
 1.75 , 1.64 , 1.73 , 1.72 , 3.66 , 2.59 , 3.50 , 3.44 
 1.75 , 1.64 , 1.73 , 1.72 , 3.66 , 2.59 , 3.50 , 3.44 
 1.75 , 1.64 , 1.73 , 1.72 , 3.66 , 2.59 , 3.50 , 3.44 
 1.75 , 1.64 , 1.73 , 1.72 , 3.66 , 2.59 , 3.50 , 3.44 
 1.75 , 1.64 , 1.73 , 1.73 , 3.81 , 2.70 , 3.64 , 3.58 
 1.75 , 1.64 , 1.73 , 1.73 , 3.81 , 2.70 , 3.64 , 3.58 
 1.75 , 1.64 , 1.73 , 1.73 , 3.81 , 2.70 , 3.64 , 3.58 
 1.75 , 1.64 , 1.73 , 1.73 , 3.81 , 2.70 , 3.64 , 3.58 
 1.75 , 1.64 , 1.73 , 1.73 , 3.81 , 2.70 , 3.64 , 3.58 
 1.75 , 1.64 , 1.73 , 1.73 , 3.81 , 2.70 , 3.64 , 3.58 
 1.75 , 1.64 , 1.73 , 1.73 , 4.23 , 3.00 , 4.05 , 3.98 
 1.75 , 1.64 , 1.73 , 1.73 , 4.23 , 3.00 , 4.05 , 3.98 
 1.75 , 1.64 , 1.73 , 1.73 , 4.23 , 3.00 , 4.05 , 3.98 
 1.75 , 1.64 , 1.73 , 1.73 , 4.23 , 3.00 , 4.05 , 3.98 
 1.75 , 1.64 , 1.73 , 1.73 , 4.23 , 3.00 , 4.05 , 3.98 
 1.75 , 1.64 , 1.73 , 1.73 , 4.23 , 3.00 , 4.05 , 3.98 
 1.75 , 1.65 , 1.73 , 1.73 , 4.24 , 3.00 , 4.05 , 3.98 
 1.75 , 1.65 , 1.73 , 1.73 , 4.24 , 3.00 , 4.05 , 3.98 
 1.75 , 1.65 , 1.73 , 1.73 , 4.24 , 3.00 , 4.05 , 3.98 
 1.75 , 1.65 , 1.73 , 1.73 , 4.24 , 3.00 , 4.05 , 3.98 
 1.75 , 1.65 , 1.73 , 1.73 , 4.24 , 3.00 , 4.05 , 3.98 
 1.75 , 1.65 , 1.73 , 1.73 , 4.24 , 3.00 , 4.05 , 3.98 
 1.75 , 1.65 , 1.73 , 1.73 , 3.83 , 2.71 , 3.66 , 3.60 
 1.75 , 1.65 , 1.73 , 1.73 , 3.83 , 2.71 , 3.66 , 3.60 
 1.75 , 1.65 , 1.73 , 1.73 , 3.83 , 2.71 , 3.66 , 3.60 
 1.75 , 1.65 , 1.73 , 1.73 , 3.83 , 2.71 , 3.66 , 3.60 
 1.75 , 1.65 , 1.73 , 1.73 , 3.83 , 2.71 , 3.66 , 3.60 
 1.75 , 1.65 , 1.73 , 1.73 , 3.83 , 2.71 , 3.66 , 3.60 
 1.75 , 1.65 , 1.74 , 1.73 , 3.99 , 2.82 , 3.81 , 3.74 
 1.75 , 1.65 , 1.74 , 1.73 , 3.99 , 2.82 , 3.81 , 3.74 
 1.75 , 1.65 , 1.74 , 1.73 , 3.99 , 2.82 , 3.81 , 3.74 
 1.75 , 1.65 , 1.74 , 1.73 , 3.99 , 2.82 , 3.81 , 3.74 
 1.75 , 1.65 , 1.74 , 1.73 , 3.99 , 2.82 , 3.81 , 3.74 
 1.75 , 1.65 , 1.74 , 1.73 , 3.99 , 2.82 , 3.81 , 3.74 
 1.75 , 1.65 , 1.74 , 1.73 , 4.47 , 3.17 , 4.27 , 4.20 
 1.75 , 1.65 , 1.74 , 1.73 , 4.47 , 3.17 , 4.27 , 4.20 
 1.75 , 1.65 , 1.74 , 1.73 , 4.47 , 3.17 , 4.27 , 4.20 
 1.75 , 1.65 , 1.74 , 1.73 , 4.47 , 3.17 , 4.27 , 4.20 
 1.75 , 1.65 , 1.74 , 1.73 , 4.47 , 3.17 , 4.27 , 4.20 
 1.75 , 1.65 , 1.74 , 1.73 , 4.47 , 3.17 , 4.27 , 4.20 
 1.75 , 1.65 , 1.74 , 1.73 , 4.44 , 3.15 , 4.25 , 4.17 
 1.75 , 1.65 , 1.74 , 1.73 , 4.44 , 3.15 , 4.25 , 4.17 
 1.75 , 1.65 , 1.74 , 1.73 , 4.44 , 3.15 , 4.25 , 4.17 
 1.75 , 1.65 , 1.74 , 1.73 , 4.44 , 3.15 , 4.25 , 4.17 
 1.75 , 1.65 , 1.74 , 1.73 , 4.44 , 3.15 , 4.25 , 4.17 
 1.75 , 1.65 , 1.74 , 1.73 , 4.44 , 3.15 , 4.25 , 4.17 
 1.75 , 1.65 , 1.74 , 1.73 , 3.94 , 2.79 , 3.76 , 3.70 
 1.75 , 1.65 , 1.74 , 1.73 , 3.94 , 2.79 , 3.76 , 3.70 
 1.75 , 1.65 , 1.74 , 1.73 , 3.94 , 2.79 , 3.76 , 3.70 
 1.75 , 1.65 , 1.74 , 1.73 , 3.94 , 2.79 , 3.76 , 3.70 
 1.75 , 1.65 , 1.74 , 1.73 , 3.94 , 2.79 , 3.76 , 3.70 
 1.75 , 1.65 , 1.74 , 1.73 , 3.94 , 2.79 , 3.76 , 3.70 
 1.75 , 1.65 , 1.74 , 1.73 , 4.09 , 2.89 , 3.91 , 3.84 
 1.75 , 1.65 , 1.74 , 1.73 , 4.09 , 2.89 , 3.91 , 3.84 
 1.75 , 1.65 , 1.74 , 1.73 , 4.09 , 2.89 , 3.91 , 3.84 
 1.75 , 1.65 , 1.74 , 1.73 , 4.09 , 2.89 , 3.91 , 3.84 
 1.75 , 1.65 , 1.74 , 1.73 , 4.09 , 2.89 , 3.91 , 3.84 
 1.75 , 1.65 , 1.74 , 1.73 , 4.09 , 2.89 , 3.91 , 3.84 
